timebin,ID,Tweet,sentscor,sentpol
2020-01-04 22:35:00,1213590393968742401,and IM the irresponsible one ?! LMAO the audacity,0.6,pos
2020-01-04 22:35:00,1213590393968742401,and IM the irresponsible one ?! LMAO the audacity,0.6,pos
2020-01-04 22:35:00,1213590348347269120,@Shambl3z They all feed off of eachother tbh. It's a shitty reason to cause turmoil just cuz u want attention or some other bs,-0.125,neg
2020-01-04 22:35:00,1213590170370367488,@GavinTheSlater Love you more!,0.5,pos
2020-01-04 22:35:00,1213590083866988544,@honeybrittt @johnmores10 Lmaoooo I didn’t even see that 😅😅😅😅,0.0,neu
2020-01-04 22:35:00,1213589905411981312,"@TundeTASH .., and again!",0.0,neu
2020-01-04 22:35:00,1213589905411981312,"@TundeTASH .., and again!",0.0,neu
2020-01-04 22:35:00,1213589885354795009,"The person that answers the main # at Santa Clara Valley Medical Center is TERRIBLE!!!  
She is RUDE. 
She is UNPRO… https://t.co/tWNpx9ZQEN",-0.24666666666666667,neg
2020-01-04 22:30:00,1213589570685526016,How tf do you cope with something like this..,0.0,neu
2020-01-04 22:30:00,1213589555346935808,@cmonglue I thought this pic was Kim K but I am now aware that is Keri Hilson...  And ppl have the nerve to say Kim… https://t.co/IDDaVzUIz2,0.25,pos
2020-01-04 22:30:00,1213589244834222080,"I just made Tik Tok, follow me !! @poshpapi_ 😇",0.0,neu
2020-01-04 22:30:00,1213589225561415680,"@JohnMiddlekauff 3 &amp; Out, every time. 

The podcast I mean, not my....",-0.3125,neg
2020-01-04 22:30:00,1213588946153656320,Go for it,0.0,neu
2020-01-04 22:30:00,1213588900444327936,"When the glow up is real 🤩 2020, you’re already looking better and brighter ✨ #glowup @ San Jose, California https://t.co/q9c5DvGjhP",0.35,pos
2020-01-04 22:30:00,1213588685771300864,Houston needs to switch things up with shorter crossing routes. Watson can’t get in rhythm if there’s no time to  throw.,0.0,neu
2020-01-04 22:30:00,1213588491860205568,Why the Texans do this every January????,0.0,neu
2020-01-04 22:25:00,1213587971586150400,"Want to land a job like ""Part Time Night Trash Collector - Truck Required"" at Valet Living? Applicant tracking syst… https://t.co/coKE8lLDJW",0.0,neu
2020-01-04 22:25:00,1213587710734032897,@TehRealLuis Yeah bro the electrician I work with make around $60-$100/hr and the plumbers they get double pay weekend too,0.0,neu
2020-01-04 22:25:00,1213587677821300736,"@Lavender_Goat If it makes you feel any better, i dropped a cup of coffee on my macbook and watched it go from func… https://t.co/MsG6yaeUe6",0.5,pos
2020-01-04 22:25:00,1213587511768838144,"I shared my location with two bros in the past 2 days, who am I",-0.25,neg
2020-01-04 22:25:00,1213587399797661697,@sad_janice @PuestoLoco @TeaPainUSA Coming to a Mall near you. https://t.co/6EWh655xuv,0.1,pos
2020-01-04 22:25:00,1213587367623155712,i feel like every household has a bag of bags,0.0,neu
2020-01-04 22:25:00,1213587226971406336,The broken record that the @RepMaxineWaters Twitter handle. https://t.co/EWpowjmzEg,-0.4,neg
2020-01-04 22:20:00,1213587128375898112,the fakest people are always the one closest to you🥱 damn i learned a lot,0.0,neu
2020-01-04 22:20:00,1213587104258637824,@jojers20 @mimms LMAOOOO HOW?!,0.0,neu
2020-01-04 22:20:00,1213587070867787776,Convincing my little cousin I can’t read,0.15625,pos
2020-01-04 22:20:00,1213586897844326400,@Shambl3z Trends show armed conflicts happen in reaction to/right alongside environmental distress.,0.2857142857142857,pos
2020-01-04 22:20:00,1213586607959232512,@_shokuGOATki_ @NYGELSARTORIAL Yeah I can’t fuck wit it,-0.4,neg
2020-01-04 22:20:00,1213586130215436288,So happy to finally be all moved in to my new house!,0.31212121212121213,pos
2020-01-04 22:20:00,1213586022258200577,Not a fumble. #BUFvsHOU,0.0,neu
2020-01-04 22:20:00,1213585945024352256,I hate gummies but it’s the only way I’ll take vitamins regularly 😭,-0.26666666666666666,neg
2020-01-04 22:15:00,1213585890544500736,same i just keep going back to bed https://t.co/2LQdagaif0,0.0,neu
2020-01-04 22:15:00,1213585457532956673,"@the_blaxican97 @TremayneWillis It went Infrared - Duppy - Adidon, and I mean Drake had the whole world know he was… https://t.co/8Um2iXYFEf",-0.056249999999999994,neg
2020-01-04 22:15:00,1213585015902093312,"Ah 2020 was such a rough year for me 😔🤘so glad this year's over, went by so fast. Still gotta stay humble and be th… https://t.co/3BHJXVmzwf",0.08000000000000002,pos
2020-01-04 22:15:00,1213584792471474176,It's time! #InTheBooth &amp; on the 🎙for @SanJoseStateWBB vs. @FresnoStateWBB. 2 of 3 undefeated @MountainWest teams sq… https://t.co/GOhsc8Cj9s,0.0,neu
2020-01-04 22:15:00,1213584712515510272,Went to Home Depot and made this cute Hockey Game https://t.co/Yau93YNDz9,0.04999999999999999,pos
2020-01-04 22:10:00,1213584539450130432,@paaaaarsa Speak,0.0,neu
2020-01-04 22:10:00,1213584480943788032,Ive never felt this loved or spoiled with birthday wishes before.. so thank you!!🥰🥺❤️ thank you for going out of yo… https://t.co/EHnix3iQJb,0.7,pos
2020-01-04 22:10:00,1213584307375104001,Special thanks to @SJSUAthletics Athletic Director @SjsuTuite for the hospitality at today's @SanJoseStateWBB game… https://t.co/lxqQXqwarM,0.05238095238095238,pos
2020-01-04 22:10:00,1213584197882929152,Bitch I’ll swallow you with my eyes,0.0,neu
2020-01-04 22:10:00,1213584091288784896,@MrAlgarate get yo fucking passport,-0.6,neg
2020-01-04 22:10:00,1213584061844688896,Jr Sharks House League Invades The Shark Tank https://t.co/cB8wwHQw5u,0.0,neu
2020-01-04 22:10:00,1213583916231057408,Good first quarter. Love NFL Playoff football.,0.48333333333333334,pos
2020-01-04 22:10:00,1213583853366853632,Who Fr trynna be out to Mexico,0.0,neu
2020-01-04 22:10:00,1213583781589737473,Congratulations 💪🏼💪🏼💪🏼❤️❤️ https://t.co/z87HnYYMxn,0.0,neu
2020-01-04 22:10:00,1213583752300883968,If Pitbull is using Boost mobile then I just might have to switch from Verizon to Boost as well,0.0,neu
2020-01-04 22:10:00,1213583666909106176,When Marca MP said “ni rico ni pobre” he was referring to the mass income inequality in the United States. The midd… https://t.co/cr5D2lke2W,0.0,neu
2020-01-04 22:10:00,1213583612588642304,Jr Sharks House League Invades The Shark Tank https://t.co/beGjhdHJhn,0.0,neu
2020-01-04 22:10:00,1213583526064340993,@itsjustandrez @LILTEXAS Imagine if @liltexas played this!,0.0,neu
2020-01-04 22:10:00,1213583493084508161,Where are you located? https://t.co/vE3dFMzQ6g,0.0,neu
2020-01-04 22:10:00,1213583480560291840,The idea of looting a specific group of people should be considered abhorrent to a civilized man.,-0.09999999999999998,neg
2020-01-04 22:05:00,1213583327094964224,LETS GO BILLS!!! I want some more broken tables!!!!!,0.04999999999999999,pos
2020-01-04 22:05:00,1213583307310391296,Perhaps losing our children to his bullshit war will open some eyes. https://t.co/3qEP6xQPcz,0.0,neu
2020-01-04 22:05:00,1213583119296548864,"If you’re in San Francisco tonight, come by Amnesia at 9:30pm to catch my set with the band 👌🏼",0.0,neu
2020-01-04 22:05:00,1213583046122721280,@nyyballplayer @evan_winter With Fuller out it’ll be an uphill battle for Watson. He is nice thoo! And josh Allen d… https://t.co/jCCYV5uN3Y,0.6,pos
2020-01-04 22:05:00,1213582985070407680,Thread. https://t.co/n5VXvu76vn,0.0,neu
2020-01-04 22:05:00,1213582868242321408,"#RileyAiden was looking at the Brain exhibit: he said, “that’s where the neurons and their axons are”.      What th… https://t.co/AFk4fvprYL",0.0,neu
2020-01-04 22:05:00,1213582853029523456,"Economies of significant scale require tens of trillions of dollars of wealth, not ten billions, hundreds of billions but tens of trillions.",0.1875,pos
2020-01-04 22:05:00,1213582555590492161,Bout to grab some Starbucks and calmly read Panth Prakash over some nice coffee.,0.45,pos
2020-01-04 22:05:00,1213582463080906752,That's a brilliant idea since he decided to do this all by himself. https://t.co/8ochGSgJfS,0.9,pos
2020-01-04 22:05:00,1213582278275657728,"Yep, very weird https://t.co/iJvYNDcbDW",-0.65,neg
2020-01-04 22:00:00,1213581974222209024,@nyyballplayer @evan_winter The Texans will lose to the bills. Defense travels and Buffalo has a good defense.,0.7,pos
2020-01-04 22:00:00,1213581885474885632,"Can you recommend anyone for this job? Financial Analyst - https://t.co/d5r6t0Moj6 #Finance #SanJose, CA",0.0,neu
2020-01-04 22:00:00,1213581885168701442,i will kill each and everyone of you https://t.co/j459BszDcr,0.0,neu
2020-01-04 22:00:00,1213581679509458944,@BlueAquilae Of course! 💪🏻,0.0,neu
2020-01-04 22:00:00,1213581251107422208,@MadeInChynna @gelokitty Omfg this captionnnnnn @kristanatalie,0.0,neu
2020-01-04 22:00:00,1213581037076267008,stop looking for sympathy and start learning how to cope with it and finding ways that will help benefit you better yourself,0.5,pos
2020-01-04 22:00:00,1213580910806753283,Anyone around for some COD or Apex?,0.0,neu
2020-01-04 21:55:00,1213580381040959488,@troyhunt Already have the exact same book https://t.co/IcOlKv63q8,0.125,pos
2020-01-04 21:55:00,1213580370093805568,"But nah, I’m done! This man can never be satisfied He’d rather judge someone who thinks exactly like him, and that… https://t.co/FmiwrgBW1G",0.375,pos
2020-01-04 21:55:00,1213580153856524288,I literally said this instantly and the broadcast said it 10 minutes after. Give me credit or a job lol @CBSSports… https://t.co/VCX1ySaUVm,0.4,pos
2020-01-04 21:55:00,1213580123204534272,"@ComplicitOwl @k_f4m It just about 2 here, getting out of bed is overrated.",0.0,neu
2020-01-04 21:55:00,1213580082293301248,"We are 5 minutes until tip-off from the Event Center. 

As they say, “something’s gotta give.” 

The 9-5 Spartans (… https://t.co/wdhNjehqmH",-0.1,neg
2020-01-04 21:55:00,1213579889019777025,"Hey @NFL per game PPV streaming on any device, please? I’m paying $50/month for a Live TV add-on just to watch game… https://t.co/6LAgcxp764",-0.22121212121212122,neg
2020-01-04 21:55:00,1213579826969186304,"It’s really close, but based on the rules I definite would’ve called that defensive pass interference. You can’t be… https://t.co/B7H2NDcBP7",0.1,pos
2020-01-04 21:50:00,1213579438048178176,Gotta love @JoshAllenQB,0.5,pos
2020-01-04 21:50:00,1213579405693308928,@TehRealLuis Plumbers and electricians make bank,0.0,neu
2020-01-04 21:50:00,1213579364425555970,Ok but say SIKE already PLEASE 😖 https://t.co/OHnNKukS00,0.5,pos
2020-01-04 21:50:00,1213579134758031360,"Also with a baby mama probably even crazier than he is, this is a match made in heaven, but No!!! He wants to be a… https://t.co/VKiIxH51MZ",0.2,pos
2020-01-04 21:50:00,1213579075547041799,@jazzyxkaur @relatableraman Ohhhhhhhhh wonder if I will Raman 🤷🏻‍♂️,0.0,neu
2020-01-04 21:50:00,1213578911696576512,Im sore ASFFF ... really missed this feeling though🏋🏼‍♀️,0.2,pos
2020-01-04 21:50:00,1213578753822953472,ALWAYS READY https://t.co/gEjcF4v10y,0.2,pos
2020-01-04 21:50:00,1213578727830867968,@therealestcisco Right on G 🐺💯,0.2857142857142857,pos
2020-01-04 21:50:00,1213578709573046272,"I just watched you and last last #JoeGoldberg just has Ojukokoro! The man is never satisfied! Season 1, he claimed… https://t.co/6rueo9aD3r",-0.08333333333333333,neg
2020-01-04 21:50:00,1213578671891464193,@krochetnkat @madiganobrien @ChaoticKeys @StingerCBJ @sjsharkie I remember that game. I was busy making our livingr… https://t.co/9CGz71D2Sx,-0.15000000000000002,neg
2020-01-04 21:50:00,1213578667923628032,so sleepy,0.0,neu
2020-01-04 21:50:00,1213578656032813056,@robbiereckd Never ever 🤣🤣 it would  be over with for me,0.0,neu
2020-01-04 21:50:00,1213578630120407040,"But, hey hey hey, Iran war is looming. Pay attention to that. I’m a patriot making America, well you know...… https://t.co/70WsfIBTvg",0.0,neu
2020-01-04 21:50:00,1213578514705702912,"always liked Josh Allen. 

I also wanna see Tannehill kick ass today. https://t.co/G6dKj6rtVy",0.6,pos
2020-01-04 21:50:00,1213578454328733696,Facts https://t.co/gFLbxrW3GI,0.0,neu
2020-01-04 21:45:00,1213578254688247808,@JohnMiddlekauff I forget I’m wearing them tbh,0.0,neu
2020-01-04 21:45:00,1213578114246201344,Little Women. A love story for writers. Creatives. Family. Just brilliant.,0.4041666666666666,pos
2020-01-04 21:45:00,1213578047200337921,I was buying a lunchable...,0.0,neu
2020-01-04 21:45:00,1213577995300024320,"Cashier: *ignores me for like 2 minutes then looks up at me* “oh I like your tattoos... and your existence” 
Me: 🥴 thanks..",0.2,pos
2020-01-04 21:45:00,1213577779297439744,Can. Not. Wait. https://t.co/VcXDAzpFSI,0.0,neu
2020-01-04 21:45:00,1213577749383663616,I listen to summer walker’s album religiously,0.0,neu
2020-01-04 21:45:00,1213577703338590208,@miah_ planet-sized mood,0.0,neu
2020-01-04 21:45:00,1213577584287420416,Aight but I’m trynna be shooter for this tank fr fr https://t.co/hLAPkHrVEo,0.0,neu
2020-01-04 21:45:00,1213577434945052672,@LokoPotion @cosmictravelerr The fuck did you just say? I am NOT simple minded. I literally design datacenter solut… https://t.co/ZJ15cHuGVx,-0.2,neg
2020-01-04 21:45:00,1213577415366021121,Looking forward to this...things about to get interesting! https://t.co/6c238NJu5G,0.5,pos
2020-01-04 21:40:00,1213577054991470592,"@Fastfoodshamer @SOhawkins21 @lavishlance @soakfeet Example

https://t.co/S3dCm3GKG0 https://t.co/pgUCy2VDWh",0.0,neu
2020-01-04 21:40:00,1213577023127310336,@cindshih Good one!,0.7,pos
2020-01-04 21:40:00,1213576887424843777,@krochetnkat @ChaoticKeys @madiganobrien @StingerCBJ @sjsharkie Never brought up your name @krochetnkat but what yo… https://t.co/RiKtLyd1Rm,0.0,neu
2020-01-04 21:40:00,1213576887424843777,@krochetnkat @ChaoticKeys @madiganobrien @StingerCBJ @sjsharkie Never brought up your name @krochetnkat but what yo… https://t.co/RiKtLyd1Rm,0.0,neu
2020-01-04 21:40:00,1213576874892201984,"2-0 for the decade, staying positive for 2020 🦈 @SanJoseSharks https://t.co/WMRqXzYgD6",0.22727272727272727,pos
2020-01-04 21:40:00,1213576810371268608,"@Fastfoodshamer @SOhawkins21 @lavishlance @soakfeet Example

https://t.co/2czLV06o5N https://t.co/aISELfMecq",0.0,neu
2020-01-04 21:40:00,1213576810371268608,"@Fastfoodshamer @SOhawkins21 @lavishlance @soakfeet Example

https://t.co/2czLV06o5N https://t.co/aISELfMecq",0.0,neu
2020-01-04 21:40:00,1213576784114880512,@brit_garland Literally same. This too. https://t.co/9SvpCYHKOp,0.0,neu
2020-01-04 21:40:00,1213576742666817536,@yung__liam I did make it,0.0,neu
2020-01-04 21:40:00,1213576742406782981,@caramelkim326 Right Guilty by association,-0.10714285714285715,neg
2020-01-04 21:40:00,1213576694658846720,Bills are for reals !! It's gone be a good fucken game !!! #NFLWildCard #Playoffs,0.14999999999999997,pos
2020-01-04 21:40:00,1213576651902083072,Josh Allen is now the first QB to have a 40+ yard rush and a receiving TD on the same drive. Welcome to the playoffs young man.,0.28750000000000003,pos
2020-01-04 21:40:00,1213576538425184256,“The Bills have come to play on the field.” Booger McFarland #NFLWildCard #BUFvsHOU,0.0,neu
2020-01-04 21:40:00,1213576384833978368,@ChefJoanneWeir @KQED @ampublictv It was so inspiring to watch the Sacher Cake episode! Your mom‘s chocolate cake w… https://t.co/UhJCiKvSUp,0.5,pos
2020-01-04 21:40:00,1213576254026182656,@SOhawkins21 @Fastfoodshamer @lavishlance @soakfeet Ehh that’s debatable,0.0,neu
2020-01-04 21:40:00,1213576087113912321,"The Buffalo Bills came to win....

The old tricky trick for the Josh Allen receiving touchdown",0.45,pos
2020-01-04 21:40:00,1213576016309784576,What a way to start the playoffs,0.0,neu
2020-01-04 21:40:00,1213576007732432896,It’s gon be a sad day in Houston,-0.5,neg
2020-01-04 21:40:00,1213575896054939648,Bills turnt up,0.0,neu
2020-01-04 21:40:00,1213575849137459200,@DrKendrick still remember the day you delivered my Summer Blu. #bestdayever https://t.co/8Fs58ai0uA,0.0,neu
2020-01-04 21:35:00,1213575831110344705,Ouu a customer complimented my popcorn tasting good 😛☺️☺️,0.7,pos
2020-01-04 21:35:00,1213575764794195968,Let’s Go Buffalo! #NFLWildCard #BUFvsHOU,0.0,neu
2020-01-04 21:35:00,1213575636184264705,I make so much money on Saturdays YEEEHAAAAGHHWWGWGWGWGW,0.2,pos
2020-01-04 21:35:00,1213575475353645056,@SOhawkins21 @Fastfoodshamer @lavishlance @soakfeet On the grounds of fact vs opinion. Saying that it’s satire is f… https://t.co/4pzmKlZP0T,0.0,neu
2020-01-04 21:35:00,1213575472795152384,Gotta listen to Booger on the weekend https://t.co/FXlayIgfdY,0.0,neu
2020-01-04 21:35:00,1213575365823586304,"First workout of the year ✅

Road to 405 🤮",0.25,pos
2020-01-04 21:35:00,1213575256666849280,Does anyone know of any COD streamers that primarily play Gunfight?,0.4,pos
2020-01-04 21:35:00,1213575190602375168,Love u Frankie G,0.5,pos
